table_id,col_idx,class,class_id,data
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00340-ip-10-236-191-2.ec2.internal.json.gz_2349-1998 USMS Top 10 LCM for _BFXLUECFZXANV3PX,1,age,3,39 35 39 36 36 39 35 35 39 35
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00340-ip-10-236-191-2.ec2.internal.json.gz_2349-1998 USMS Top 10 LCM for _BFXLUECFZXANV3PX,2,club,15,OREG DAMM GTMS GOLD GAJA TOC TBAC FINS METR
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00159-ip-10-236-191-2.ec2.internal.json.gz_2349-Api-2_M5O5CZK6DN7E3IVB,0,name,46,next_page page prev_page results
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00159-ip-10-236-191-2.ec2.internal.json.gz_2349-Api-2_M5O5CZK6DN7E3IVB,1,type,75,String Number String Array of Profiles
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00159-ip-10-236-191-2.ec2.internal.json.gz_2349-Api-2_M5O5CZK6DN7E3IVB,2,description,29,Link to the next page of results (if any) Page number Link to the previous page of results (if any) The list of profiles tagged in a photo
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_2708-WebTrac Activity Search-1_DFZ2A3I4KLT23H4U,0,description,29,Deep Water Aerobics Deep Water Aerobics
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_2708-WebTrac Activity Search-1_DFZ2A3I4KLT23H4U,1,location,44,Hickman High School Hickman High School
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_2708-WebTrac Activity Search-1_DFZ2A3I4KLT23H4U,2,status,71,Unavailable Unavailable
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_2708-WebTrac Activity Search-1_DFZ2A3I4KLT23H4U,3,gender,37,Co-ed Co-ed
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_1610-Ranking List Skier Perfor_XUL5JRICN235TLRJ,0,name,46,NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane NICHOLSON Zane
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_1610-Ranking List Skier Perfor_XUL5JRICN235TLRJ,1,country,22,USA USA USA USA USA USA USA USA USA USA USA USA USA USA
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_1610-Ranking List Skier Perfor_XUL5JRICN235TLRJ,2,sex,68,M M M M M M M M M M M M M M
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00218-ip-10-236-191-2.ec2.internal.json.gz_1610-Ranking List Skier Perfor_XUL5JRICN235TLRJ,3,class,13,L L R L L L R R R R R R R R
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00178-ip-10-236-191-2.ec2.internal.json.gz_1244-Literary Ames {Against GR_HAUPNTO24YAB3BIH,0,isbn,40,isbn 1632150190 isbn 1632151715 isbn 0143107402 isbn 0060505915 isbn 0393301583 isbn 019283617X isbn 0545591619 isbn isbn isbn 1400139066 isbn 1580819656 isbn isbn isbn isbn isbn isbn isbn isbn 006228925X isbn 0451465741 isbn 0156454890 isbn 1608144828 isbn 1783295406 isbn 1847370004 isbn 0691114692 isbn isbn isbn isbn 061808343X isbn
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00178-ip-10-236-191-2.ec2.internal.json.gz_1244-Literary Ames {Against GR_HAUPNTO24YAB3BIH,1,notes,48,notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private! notes Notes are private!
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00178-ip-10-236-191-2.ec2.internal.json.gz_1244-Literary Ames {Against GR_HAUPNTO24YAB3BIH,2,format,36,format Paperback format Paperback format Paperback format Paperback format Paperback format paper format Hardcover format Kindle Edition format Kindle Edition format Audio CD format Audio CD format Kindle Edition format Kindle Edition format Hardcover format Kindle Edition format Kindle Edition format Kindle Edition format Kindle Edition format Mass Market Paperback format Paperback format Paperback format Audiobook format Paperback format Hardcover format Paperback format Kindle Edition format Kindle Edition format Kindle Edition format Paperback format
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2722-Water World Swim | Golden_EYF4EJTAOV6B6JYZ,0,name,46,Jana Matena Luca Pozzi Golda Marcus Niall Murphy John Williams Danika Thompson Sarah Eisner Gary Workman Wes Hatfield Patrick Kelley Tim Hayes Leigh Murchison Enrique Corro Joe Mallon Edwin Metcalf Mitali Khanzode Marshall King Jody Smith Gregory Ding Christian Saucedo Olivia Cusimano Chip Kaplove Judd Simmons Denise Carr Christina Kossa Anne Oconnell Emily Cosse Pete Potter John Polzoni Murray Brozinsky Roger Pettey Kimberly Scriven Amy Hauver David Mcmurdie Guila Muir Sandra Mallon Nikhil Balachandran Maggie Tidmore Norman Ciampi Giovanni Passalacqua Anaya Khanzode Chase Corum Baerbel Sterling Martin Tighe
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2722-Water World Swim | Golden_EYF4EJTAOV6B6JYZ,1,location,44,"Redwood City, CA – USA San Francisco, CA – USA Campbell, CA – USA Galway, IRELAND Palo Alto, CA – USA San Clemente, CA – USA Menlo Park, CA – USA Cupertino, CA – USA San Clemente, CA – USA Oakland, CA – USA Santa Barbara, CA – USA Monterey, CA – USA PACHUCA, Hidalgo – MEXICO Encinitas, CA – USA San Francisco, CA – USA Sunnyvale, CA – USA Richardson, TX – USA Arlington, TX – USA Palo Alto, CA – USA San Francisco, CA – USA Berkeley, CA – USA Novato, CA – USA Fairfax, CA – USA San Jose, CA – USA Berkeley, CA – USA Creswell, OR – USA San Francisco, CA – USA Manchester, UK Petaluma, CA – USA San Francisco , CA – USA Orinda, CA – USA Ukiah, CA – USA Monterey, CA – USA DUBLIN, CA – USA Seattle, WA – USA Foster City, CA – USA Walnut Creek, CA – USA San Rafael, CA – USA Novato, CA – USA San Francisco, CA – USA Sunnyvale, CA – USA San Francisco, CA – USA Danville, CA – USA Marietta, GA – USA"
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2722-Water World Swim | Golden_EYF4EJTAOV6B6JYZ,2,category,11,Wetsuit Skin (non-wetsuit) Skin (non-wetsuit) Wetsuit Skin (non-wetsuit) Skin (non-wetsuit) Wetsuit Skin (non-wetsuit) Skin (non-wetsuit) Skin (non-wetsuit) Skin (non-wetsuit) Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Skin (non-wetsuit) Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Wetsuit Skin (non-wetsuit) Wetsuit Wetsuit Wetsuit Wetsuit Skin (non-wetsuit) Skin (non-wetsuit) Wetsuit Skin (non-wetsuit) Wetsuit Wetsuit Wetsuit Wetsuit Skin (non-wetsuit) Skin (non-wetsuit) Wetsuit
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2722-Water World Swim | Golden_EYF4EJTAOV6B6JYZ,3,age,3,52 29 31 46 45 22 42 51 20 36 57 41 41 53 49 12 45 54 55 43 21 61 69 49 48 53 28 36 43 49 65 46 36 56 59 37 33 30 75 51 9 37 47 53
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2722-Water World Swim | Golden_EYF4EJTAOV6B6JYZ,4,gender,37,Female Male Female Male Male Female Female Male Male Male Male Female Male Male Male Female Male Male Male Male Female Male Male Female Female Female Female Male Male Male Male Female Female Male Female Female Male Female Male Male Female Male Female Male
"webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1926-Elaine Youngs Bio, Stats,_2NRQMXZUIRMUPDS3",0,age,3,26 34 38
"webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1926-Elaine Youngs Bio, Stats,_2NRQMXZUIRMUPDS3",1,city,12,Atlanta Athina Beijing
"webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1926-Elaine Youngs Bio, Stats,_2NRQMXZUIRMUPDS3",2,team,73,United States United States-2 United States-2
"webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00117-ip-10-236-191-2.ec2.internal.json.gz_1926-Elaine Youngs Bio, Stats,_2NRQMXZUIRMUPDS3",3,rank,60,7 3 5T
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00061-ip-10-236-191-2.ec2.internal.json.gz_1388-Ranking List Skier Perfor_7T6EDECBX44OHMRX,0,name,46,OKAIN David OKAIN David OKAIN David OKAIN David OKAIN David
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00061-ip-10-236-191-2.ec2.internal.json.gz_1388-Ranking List Skier Perfor_7T6EDECBX44OHMRX,1,country,22,USA USA USA USA USA
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00061-ip-10-236-191-2.ec2.internal.json.gz_1388-Ranking List Skier Perfor_7T6EDECBX44OHMRX,2,sex,68,M M M M M
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00061-ip-10-236-191-2.ec2.internal.json.gz_1388-Ranking List Skier Perfor_7T6EDECBX44OHMRX,3,class,13,L L L L L
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00058-ip-10-236-191-2.ec2.internal.json.gz_1547-Verification APIs and Mas_NVGETB6MBXLSM55Y,0,name,46,TinEye Node.js Library by Andrew Sliwinski TinEye Python Library by TinEye Google Webmaster Tools .NET Library by Google Google Webmaster Tools Python Library by Google Ringcaptcha Windows Phone SDK by Ringcaptcha Ringcaptcha C# Library by Ringcaptcha Ringcaptcha Node.js Library by Ringcaptcha Ringcaptcha PHP Library by Ringcaptcha Ringcaptcha Ruby Library by Ringcaptcha Ringcaptcha Android SDK by Ringcaptcha
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00058-ip-10-236-191-2.ec2.internal.json.gz_1547-Verification APIs and Mas_NVGETB6MBXLSM55Y,1,description,29,"TinEye offers reverse search image. It works by providing an image to display where the image is on the web. Useful for brand's presence and person's influence. This is a TinEye Node.js... TinEye offers reverse image search services to maintain a person's reputation or a brand's image. While match engine finds duplicate of an image, mobile engine connects the physical with... The Google Webmaster Tools .NET library by Google is available to download. The site contains links to browse the .NET reference documentation, access the developer's guide, and interact with... Google Webmaster tools is a service that monitors and maintains a web presence in Google Search results. This is the official Python library that contains requirements and installation. The App... This is the Windows Phone SDK for Ringcaptcha. With this SDK, developers can access and integrate the functionality of Ringcaptcha with Windows Phone applications and devices through C++. Ringcaptcha... This client library contains a C# module for Ringcaptcha. With this module, developers can access and integrate the functionality of the Ringcaptcha API with other applications and devices through C... This client library contains a Node.js module for Ringcaptcha. With this module, developers can access and integrate the functionality of the Ringcaptcha API with other applications and devices... This client library contains a PHP module for Ringcaptcha. With this module, developers can access and integrate the functionality of the Ringcaptcha API with other applications and devices through... This client library contains a Ruby wrapper for Ringcaptcha. With this wrapper, developers can access and integrate the functionality of the Ringcaptcha API with other applications and devices... This is the Android SDK for Ringcaptcha. With this SDK, developers can access and integrate the functionality of Ringcaptcha with Android applications and devices through Java. Ringcaptcha is a..."
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00058-ip-10-236-191-2.ec2.internal.json.gz_1547-Verification APIs and Mas_NVGETB6MBXLSM55Y,2,category,11,Images Images Web Site Management Web Site Management Verification Verification Verification Verification Verification Verification
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00086-ip-10-236-191-2.ec2.internal.json.gz_1823-KNGL509 (First Student In_UELH2KCQ2CI3M5HF,0,type,75,B TOWER
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00086-ip-10-236-191-2.ec2.internal.json.gz_1823-KNGL509 (First Student In_UELH2KCQ2CI3M5HF,1,elevation,33,228.0 235.0 0.0 0.0
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00086-ip-10-236-191-2.ec2.internal.json.gz_1823-KNGL509 (First Student In_UELH2KCQ2CI3M5HF,2,address,0,1 WHEATON CTR 400 ARMY TRAIL RD
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2377-2001 USMS Top 10 LCM for _HXKCIGUITJETR6Q7,0,name,46,Becky C Obletz Dara Wilber Tonya K Berg Debbie Cavanaugh Jill Whitney Mary Chris Curl Barbara B Burke Laura Winslow C Gettelfinger Rose Gerstmar
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2377-2001 USMS Top 10 LCM for _HXKCIGUITJETR6Q7,1,age,3,42 41 42 43 44 44 40 41 44 42
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00287-ip-10-236-191-2.ec2.internal.json.gz_2377-2001 USMS Top 10 LCM for _HXKCIGUITJETR6Q7,2,club,15,MACO PALM PNA GOLD SEMS LAKE PAFC ARIZ ISF OREG
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_2177-2000 USMS Top 10 SCM for _DJ6YWF4B7F7DIJOT,0,name,46,Sarah Brougher Mary Pohlmann Kaeti A Bailie Ann Svenson Evelyn Hausberger Carol Sing Marcia Anziano Jennifer Parks Cindy Todd Emily Trueblood
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_2177-2000 USMS Top 10 SCM for _DJ6YWF4B7F7DIJOT,1,age,3,59 55 55 55 56 59 55 57 58 58
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00221-ip-10-236-191-2.ec2.internal.json.gz_2177-2000 USMS Top 10 SCM for _DJ6YWF4B7F7DIJOT,2,club,15,TULS IM RATZ ADMS NEM LJCS RMM MICH WILD METR
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00156-ip-10-236-191-2.ec2.internal.json.gz_1360-Sale View All - Juicy Cou_YGLOPW43C5OGMLYO,0,age,3,0/3M 3/6M 6/9M
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00156-ip-10-236-191-2.ec2.internal.json.gz_1360-Sale View All - Juicy Cou_YGLOPW43C5OGMLYO,1,weight,76,up to 12 lbs 12-17 lbs 17-20 lbs
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00156-ip-10-236-191-2.ec2.internal.json.gz_1360-Sale View All - Juicy Cou_YGLOPW43C5OGMLYO,2,weight,76,up to 5.4 kgs 5.4-7.7 kgs 7.7-9.1 kgs
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00037-ip-10-236-191-2.ec2.internal.json.gz_2787-WebTrac Activity Search-0_MUMVJKUQ57RW2FOG,0,description,29,Beginning Archery Beginning Archery
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00037-ip-10-236-191-2.ec2.internal.json.gz_2787-WebTrac Activity Search-0_MUMVJKUQ57RW2FOG,1,location,44,Activity & Rec Ctr Activity & Rec Ctr
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00037-ip-10-236-191-2.ec2.internal.json.gz_2787-WebTrac Activity Search-0_MUMVJKUQ57RW2FOG,2,status,71,Unavailable Unavailable
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00037-ip-10-236-191-2.ec2.internal.json.gz_2787-WebTrac Activity Search-0_MUMVJKUQ57RW2FOG,3,gender,37,Co-ed Co-ed
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_2200-1998 USMS Top 10 SCM for _UIM5H46CHNAUZYBU,0,name,46,Shannon Tucker Lo Ed G Owen Paul Littlefield Ed G Owen Nenad Rodic Nenad Rodic Brandon Carter Ed G Owen Nenad Rodic Matthew Grahn Brandon Carter Ed G Owen Paul Littlefield Brandon J Carter Ed G Owen Gregory K Ishii Ed G Owen Kevin L Tracy Timothy J O'Mara Corey Carlisle Timothy J O'Mara Timothy J O'Mara Nenad Rodic Matthew Grahn Paul Littlefield Timothy J O'Mara Timothy J O'Mara Stewart D Reid Alan B Liu Timothy J O'Mara Timothy J O'Mara Alan B Liu
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_2200-1998 USMS Top 10 SCM for _UIM5H46CHNAUZYBU,1,age,3,26 27 28 27 28 28 27 27 28 26 27 27 28 27 27 27 27 27 26 27 26 26 28 26 28 26 26 26 26 26 26 26
webtables1/K3_multi-col/0_1438042986022.41;warc;CC-MAIN-20150728002306-00134-ip-10-236-191-2.ec2.internal.json.gz_2200-1998 USMS Top 10 SCM for _UIM5H46CHNAUZYBU,2,club,15,STAN MELO STAN MELO SNM SNM MEND MELO SNM USF MEND MELO STAN MEND MELO UNAT MELO HMSW SNM USF SNM SNM SNM USF STAN SNM SNM UNAT MVM SNM SNM MVM
webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1019-ESRL Global Monitoring Di_PNTX5QABIMHVLOFY,0,category,11,Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols
webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1019-ESRL Global Monitoring Di_PNTX5QABIMHVLOFY,1,name,46,Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols Aerosols
webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1019-ESRL Global Monitoring Di_PNTX5QABIMHVLOFY,2,type,75,Insitu Insitu Insitu Insitu Insitu Insitu Insitu Insitu Insitu
webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1019-ESRL Global Monitoring Di_PNTX5QABIMHVLOFY,3,year,77,1992 1993 1994 1995 1996 1997 1998 1999 2000
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00079-ip-10-236-191-2.ec2.internal.json.gz_1643-WPUQ584 (PORTLAND, CITY O_5XOVIIQ3DB5GDHA3",0,class,13,FXO FXO FXO FXO FXO FXO
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00079-ip-10-236-191-2.ec2.internal.json.gz_1643-WPUQ584 (PORTLAND, CITY O_5XOVIIQ3DB5GDHA3",1,city,12,PORTLAND PORTLAND PORTLAND PORTLAND PORTLAND PORTLAND
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00079-ip-10-236-191-2.ec2.internal.json.gz_1643-WPUQ584 (PORTLAND, CITY O_5XOVIIQ3DB5GDHA3",2,county,23,SUMNER SUMNER SUMNER SUMNER SUMNER SUMNER
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00079-ip-10-236-191-2.ec2.internal.json.gz_1643-WPUQ584 (PORTLAND, CITY O_5XOVIIQ3DB5GDHA3",3,state,70,TN TN TN TN TN TN
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_2019-Sarkis Assatourian Bio, S_YIJSCU6VZLIPVMYD",0,age,3,28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_2019-Sarkis Assatourian Bio, S_YIJSCU6VZLIPVMYD",1,city,12,Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal Montréal
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_2019-Sarkis Assatourian Bio, S_YIJSCU6VZLIPVMYD",2,team,73,Iran Iran Iran Iran Iran Iran Iran Iran Iran Iran Iran Iran Iran Iran Iran Iran
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_2019-Sarkis Assatourian Bio, S_YIJSCU6VZLIPVMYD",3,rank,60,3 2 2 2 2 2 2 2 1 1 2 1 2 2 2 2
"webtables2/K3_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_2019-Sarkis Assatourian Bio, S_YIJSCU6VZLIPVMYD",4,result,65,"POL 13, IRI 3 Godel (POL) 5, Assatourian (IRI) 1 Koziejowski (POL) 5, Assatourian (IRI) 0 Martewicz (POL) 5, Assatourian (IRI) 0 Dąbrowski (POL) 5, Assatourian (IRI) 1 USA 12, IRI 4 Ballinger (USA) 5, Assatourian (IRI) 1 Assatourian (IRI) 5, Donofrio (USA) 1 Assatourian (IRI) 5, Wright (USA) 4 Lang (USA) 5, Assatourian (IRI) 3 IRI 9, HKG 7 Chan (HKG) 5, Assatourian (IRI) 4 Cunningham (HKG) 5, Assatourian (IRI) 0 Kam (HKG) 5, Assatourian (IRI) 3 Ng (HKG) 5, Assatourian (IRI) 3"
